"Id","Predicted","P_1","P_2","P_3","P_4","P_5","P_6","P_7","P_8","P_9","P_10","P_11","P_12","P_13","P_14","P_15","P_16","P_17","P_18","P_19","P_20","P_21","P_22"
2557,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
2558,9,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,1,1.0,0.0,0.16666666666666666,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0005755064456721916,0.0,0.0
2561,12,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.2
2562,11,0.0,0.2,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2563,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0
2564,10,0.3333333333333333,0.0,0.0,0.0005755064456721916,0.17647058823529413,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2565,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0005755064456721916,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2566,7,0.0,0.0005755064456721916,0.0,0.0,0.0,0.2857142857142857,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2567,20,0.0,0.0005755064456721916,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0
2568,8,0.0,0.3333333333333333,0.0,0.0005755064456721916,0.0,0.0,0.0,0.6666666666666666,0.25,0.25,0.0,0.0,0.0625,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2569,7,0.0005755064456721916,0.3333333333333333,0.0,0.0,0.5,0.16666666666666666,1.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.08333333333333333,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
2570,12,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0
2571,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0
2572,4,0.125,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.3333333333333333,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
2573,12,0.0,0.0,0.25,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.5,0.0,0.3333333333333333,0.0005755064456721916,0.4,0.0,0.0,0.0,0.0,0.5,0.0
2574,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.25,0.0,0.0005755064456721916,0.0,0.5,0.0,0.0,0.18181818181818182,0.0
2575,19,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.25,0.0005755064456721916,0.0,0.0,0.3333333333333333,0.0,0.25,0.0
2576,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.4,0.0,0.14285714285714285,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2577,6,0.0,0.3333333333333333,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2578,22,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.75,0.25,0.0,0.0,0.1111111111111111,0.0,1.0
2579,1,1.0,0.25,0.0005755064456721916,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580,5,0.0,0.3333333333333333,0.0005755064456721916,0.14285714285714285,0.5,0.0,0.0,0.5,0.0,0.0,0.25,0.07692307692307693,0.0,0.03225806451612903,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.125,0.0
2581,2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2582,7,0.42857142857142855,0.0005755064456721916,0.2,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.18181818181818182,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0
2583,7,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2584,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,1.0,0.0,0.0005755064456721916,0.0,0.3333333333333333,0.0,0.2,0.0,0.0,0.1111111111111111,0.0
2585,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0005755064456721916,0.16666666666666666,0.1,0.0,0.0,0.0
2586,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916
2587,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0
2588,4,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0
2589,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0005755064456721916,0.5,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.5
2590,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
2591,2,0.0,1.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2592,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.2
2593,22,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3333333333333333,0.0005755064456721916,0.25,0.0,0.0,0.0,0.5
2594,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0
2595,19,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0005755064456721916,0.0,0.0
2596,2,0.0,0.3,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2597,21,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.3333333333333333,0.0
2598,11,0.2857142857142857,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0005755064456721916,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2599,9,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,2,0.0,0.5,0.0,0.0005755064456721916,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.25
2601,5,0.0,0.0,0.0,0.0005755064456721916,0.5,0.0,0.2,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2602,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0005755064456721916,0.5,0.0
2603,7,0.0,0.1,0.0,0.0,0.2,0.0,0.25,0.16666666666666666,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2604,22,0.0,0.0,0.0,0.1,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2605,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2606,6,0.0,0.42857142857142855,0.0,0.0,0.0,0.5714285714285714,0.0,0.0005755064456721916,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0
2607,13,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2608,6,0.0,0.0,0.125,0.0005755064456721916,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0
2609,8,0.4,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0005755064456721916,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2610,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.25,0.0,0.05555555555555555,0.2,0.0,0.0,0.0
2611,16,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2612,3,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2613,5,0.0,0.25,0.0,0.0,1.0,0.0005755064456721916,0.3333333333333333,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.14285714285714285,0.0
2614,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.2,0.0,0.0,0.0,1.0
2615,5,0.0,0.0,0.0,0.0005755064456721916,0.6666666666666666,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16666666666666666,0.0
2616,4,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2617,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.06666666666666667,0.16666666666666666,0.0,0.0,0.0,0.2857142857142857
2618,5,0.0,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0
2619,13,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.125,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2620,6,0.0,0.0005755064456721916,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2621,1,1.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2622,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0
2623,1,0.5,0.0005755064456721916,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2624,8,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.25,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
2625,2,0.0005755064456721916,0.6666666666666666,0.0,0.375,0.0,0.0,0.07692307692307693,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2626,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0005755064456721916,0.0,0.0,0.4,0.2222222222222222,0.0,0.0,0.0,0.07692307692307693,0.0
2627,11,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2628,2,0.0,0.375,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.0,0.0,0.0,0.0
2629,4,0.0,0.0,0.0005755064456721916,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2630,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.05,0.0,0.3333333333333333,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2631,6,0.0,0.0,0.14285714285714285,0.0005755064456721916,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2632,9,0.0,0.2222222222222222,0.0,0.0,0.25,0.0,0.5,0.0,1.0,0.3333333333333333,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.10344827586206896,0.0,0.0,0.0
2633,3,0.4,0.0005755064456721916,0.6,0.2,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.0
2634,5,0.1111111111111111,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0005755064456721916,0.0,0.0
2635,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2636,4,0.16666666666666666,0.0,0.0005755064456721916,0.3333333333333333,0.0,0.0,0.0,0.09090909090909091,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
2637,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.5,0.0
2638,18,0.0,0.08333333333333333,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.25
2639,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0
2640,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
2641,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0
2642,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.5,0.0,0.14285714285714285,0.0,0.0,0.0,0.0005755064456721916,1.0,0.0
2643,11,0.0,0.0005755064456721916,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2644,16,0.0,0.25,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.375,0.0,0.5,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0
2645,2,0.0,0.25,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2646,9,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2647,19,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16666666666666666,0.16666666666666666,0.0005755064456721916,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.11764705882352941
2648,2,0.0005755064456721916,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2649,14,0.0,0.375,0.4,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2650,10,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2651,14,0.2,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2652,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.75
2653,8,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2654,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0005755064456721916,0.25,0.0,0.0,0.0,0.0
2655,1,0.5,0.0,0.14285714285714285,0.0005755064456721916,0.25,0.0,0.0,0.14285714285714285,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2656,4,0.14285714285714285,0.0,0.0005755064456721916,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.14285714285714285
2657,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0
2658,22,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0005755064456721916,0.0,0.0,0.0,0.2,0.0,0.0,0.5
2659,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.058823529411764705,0.0,0.5,0.0,0.0,0.0,1.0,0.0005755064456721916,0.09090909090909091,0.0,0.0,0.25
2660,5,0.0,0.0,0.0,0.0,0.2,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2661,17,0.6,0.0005755064456721916,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2662,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2663,7,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.16666666666666666,0.0005755064456721916,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2664,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0
2665,9,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2666,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.2,0.0,0.0005755064456721916,0.0,0.0,0.25
2667,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0
2668,11,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0005755064456721916,0.0,0.25,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2669,6,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2670,21,0.0,0.5,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2671,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.6666666666666666
2672,15,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0005755064456721916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2673,18,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0005755064456721916
2674,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2675,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0
2676,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0
2677,9,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0005755064456721916,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2678,5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2679,7,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2680,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0
2681,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.6,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
2682,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0005755064456721916,0.5
2683,1,1.0,0.0005755064456721916,0.3333333333333333,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
2684,5,0.0,0.25,0.14285714285714285,0.0,0.5,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
2685,12,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.0005755064456721916,0.0,0.0,0.0,0.25,0.0
2686,5,0.0,0.0,0.3333333333333333,0.0005755064456721916,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.07142857142857142,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
